Population	Pedigree	Sample	field_id	date	stream	location	run	sex	meps	fl	origin	lat	lon	reach_id	Basin	StreamName	DownUTME	DownUTMN
NESR	OtsCC20NESR	OtsCC20NESR_0006	1305	12/1/20	Nestucca River	Nestucca River	Fall	M	760	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0007	1306	12/1/20	Nestucca River	Nestucca River	Fall	F	660	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0008	1307	12/1/20	Nestucca River	Nestucca River	Fall	M	660	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0009	1308	12/1/20	Nestucca River	Nestucca River	Fall	M	710	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0010	1309	12/1/20	Nestucca River	Nestucca River	Fall	F	860	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0011	1310	12/1/20	Nestucca River	Nestucca River	Fall	F	760	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0012	1311	12/1/20	Nestucca River	Nestucca River	Fall	F	735	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0013	1312	12/1/20	Nestucca River	Nestucca River	Fall	F	785	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0014	1313	12/1/20	Nestucca River	Nestucca River	Fall	M	685	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsCC20NESR	OtsCC20NESR_0015	1314	12/1/20	Nestucca River	Nestucca River	Fall	NA	NA	NA	NOR	45.211759	-123.951211	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0051	NA	6/18/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	750	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0052	NA	6/18/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	711	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0053	NA	6/18/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	800	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0054	NA	6/18/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	718	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0055	NA	6/18/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	880	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0056	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	762	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0057	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	787	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0058	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	782	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0059	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	826	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0060	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	690	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0061	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	810	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0062	NA	6/19/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	750	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0063	NA	6/20/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	860	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0064	NA	6/22/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	820	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0065	NA	6/22/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	800	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0066	NA	6/22/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	830	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0067	NA	6/22/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	785	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0068	NA	6/22/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	865	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0069	NA	6/22/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	797	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0070	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	791	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0071	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	788	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0072	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	830	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0073	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	800	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0074	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	900	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0075	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	735	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0076	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	659	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0077	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	800	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0078	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	848	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0079	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	M	NA	758	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
NESR	OtsAC20NESR	OtsAC20NESR_0080	NA	6/23/20	Nestucca River	"Three Rivers Trap, Nestucca"	Spring	F	NA	660	HOR	45.212638	-123.84823	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0002	UG-2020-53	10/19/20	S. Umpqua River	Bedrock Gorge	Spring	F	590	NA	NOR	43.091533	-122.623754	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0008	UG-2020-66	10/9/20	S. Umpqua River	BEDROCK GORGE	Spring	F	NA	NA	NOR	43.091533	-122.623754	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0004	UG-2020-60	10/13/20	S. Umpqua River	FS-2838 Bridge	Spring	M	461	NA	NOR	43.08895	-122.625125	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0001	UG-2020-51	8/19/20	S. Umpqua River	NA	Spring	NA	NA	NA	NOR	43.0934	-122.61271	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0009	UG-2020-76	10/7/20	S. Umpqua River	NA	Spring	F	670	NA	HOR	"43.265423,"	-123.449083	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0010	UG-2020-78	10/7/20	S. Umpqua River	NA	Spring	M	730	NA	NOR	"43.265423,"	-122.449083	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0007	UG-2020-65	10/21/20	S. Umpqua River	NARROWS	Spring	F	644	NA	NOR	43.050305	-122.700277	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0003	UG-2020-59	10/19/20	S. Umpqua River	Skillet Cr CG	Spring	M	566	NA	NOR	43.091322	-122.619097	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0005	UG-2020-61	10/19/20	S. Umpqua River	Skillet Cr CG	Spring	M	637	NA	NOR	43.091322	-122.619097	NA	NA	NA	NA	NA
SUMP	OtsCC20SUMP	OtsCC20SUMP_0006	UG-2020-62	10/19/20	S. Umpqua River	Skillet Cr CG	Spring	M	634	NA	NOR	43.091322	-122.619097	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0001	451	5/5/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	795	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0002	452	5/5/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	685	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0003	453	5/6/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	870	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0004	371	5/7/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	745	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0005	454	5/11/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	660	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0006	455	5/11/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	710	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0007	456	5/12/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	720	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0008	457	5/13/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	790	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0009	458	5/13/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	800	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0010	459	5/13/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	750	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0011	460	5/13/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	850	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0012	461	5/13/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	765	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0013	462	5/13/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	730	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0014	463	5/14/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	780	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0015	464	5/14/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	795	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0016	465	5/14/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	830	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0017	466	5/14/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	730	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0018	467	5/14/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	810	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0019	468	5/14/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	690	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0020	469	5/18/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	760	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0021	470	5/18/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	830	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0022	471	5/18/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	770	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0023	472	5/18/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	730	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0024	473	5/18/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	850	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0025	474	5/18/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	690	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0026	475	5/19/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	615	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0027	476	5/19/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	620	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0028	477	5/25/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	820	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0029	478	5/25/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	725	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0030	479	5/25/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	660	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0031	480	5/26/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	725	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0032	481	5/26/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	620	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0033	482	5/26/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	795	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0034	483	5/26/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	830	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0035	484	5/27/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	735	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0036	485	5/27/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	775	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0037	486	5/27/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	710	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0038	491	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	665	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0039	361	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	670	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0040	362	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	795	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0041	373	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	735	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0042	363	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	715	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0043	374	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	885	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0044	375	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	895	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0045	364	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	870	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0046	376	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	730	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0047	492	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	690	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0048	377	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	740	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0049	365	6/1/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	710	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0050	496	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	640	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0051	487	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	785	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0052	497	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	775	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0053	498	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	825	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0054	494	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	725	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0055	355	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	940	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0056	357	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	740	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0057	358	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	F	NA	710	NOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0058	354	6/2/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	500	HOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SUMP	OtsAC21SUMP	OtsAC21SUMP_0059	372	5/28/21	S. Umpqua River	South Umpqua Falls	Spring	M	NA	555	HOR	43.054761	-122.68601	NA	NA	NA	NA	NA
SILR	OtsCC20SILR	OtsCC20SILR_0001	136	11/21/20	Siletz River	Buck Cr	Fall	F	670	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0002	137	11/21/20	Siletz River	Buck Cr	Fall	F	690	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0003	138	11/21/20	Siletz River	Buck Cr	Fall	M	730	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0004	139	11/21/20	Siletz River	Buck Cr	Fall	F	745	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0007	142	12/1/20	Siletz River	Buck Cr	Fall	F	785	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0008	143	12/1/20	Siletz River	Buck Cr	Fall	F	710	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0009	144	12/1/20	Siletz River	Buck Cr	Fall	F	750	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0032	336	11/21/20	Siletz River	Buck Cr	Fall	F	716	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0038	342	11/21/20	Siletz River	Buck Cr	Fall	F	675	NA	HOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0040	344	11/21/20	Siletz River	Buck Cr	Fall	F	665	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0044	348	11/4/20	Siletz River	Buck Cr	Fall	F	745	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0046	350	11/21/20	Siletz River	Buck Cr	Fall	F	760	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0048	353	11/10/20	Siletz River	Buck Cr	Fall	M	515	NA	NOR	44.821428	-123.785823	25159.00 Seg 1	Siletz River	Buck Cr	437873	4963414
SILR	OtsCC20SILR	OtsCC20SILR_0005	140	11/23/20	Siletz River	Cedar Cr	Fall	F	725	NA	NOR	44.799948	-123.947286	25102.50 Seg 1	Siletz River	Cedar Cr	425080	4961164
SILR	OtsCC20SILR	OtsCC20SILR_0006	141	11/23/20	Siletz River	Cedar Cr	Fall	M	590	NA	NOR	44.799948	-123.947286	25102.50 Seg 1	Siletz River	Cedar Cr	425080	4961164
SILR	OtsCC20SILR	OtsCC20SILR_0034	338	11/9/20	Siletz River	Cedar Cr	Fall	F	700	NA	NOR	44.799948	-123.947286	25102.50 Seg 1	Siletz River	Cedar Cr	425080	4961164
SILR	OtsCC20SILR	OtsCC20SILR_0041	345	11/23/20	Siletz River	Cedar Cr	Fall	M	676	NA	NOR	44.799948	-123.947286	25102.50 Seg 1	Siletz River	Cedar Cr	425080	4961164
SILR	OtsAC20SILR	OtsAC20SILR_1051	NA	2-Oct-20	Siletz River	Chinook Bend	NA	M	NA	420	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1052	NA	2-Oct-20	Siletz River	Chinook Bend	NA	F	NA	745	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1057	NA	2-Oct-20	Siletz River	Chinook Bend	NA	F	NA	795	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1062	NA	3-Oct-20	Siletz River	Chinook Bend	NA	M	NA	910	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1063	NA	3-Oct-20	Siletz River	Chinook Bend	NA	F	NA	885	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1064	NA	3-Oct-20	Siletz River	Chinook Bend	NA	F	NA	835	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1065	NA	3-Oct-20	Siletz River	Chinook Bend	NA	F	NA	800	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1066	NA	4-Oct-20	Siletz River	Chinook Bend	NA	F	NA	670	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1070	NA	4-Oct-20	Siletz River	Chinook Bend	NA	F	NA	915	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1071	NA	7-Oct-20	Siletz River	Chinook Bend	NA	M	NA	845	NOR	44.8793	-123.963	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1053	NA	2-Oct-20	Siletz River	Coyote Rock	NA	F	NA	855	NOR	44.881	-123.979	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1054	NA	2-Oct-20	Siletz River	Coyote Rock	NA	M	NA	950	HOR	44.881	-123.979	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1055	NA	2-Oct-20	Siletz River	Coyote Rock	NA	F	NA	840	HOR	44.881	-123.979	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_1056	NA	2-Oct-20	Siletz River	Coyote Rock	NA	M	NA	865	NOR	44.881	-123.979	NA	NA	NA	NA	NA
